codigo_ocorrencia,classificacao,tipo,tipo_categoria,tipo_icao,latitude,longitude,cidade,ocorrencia_uf,ocorrencia_pais,aerodromo,data,status,relatorio_numero,divulgacao_relatorio_publicado,total_recomendacoes,aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao
201103237632029,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-20.7373,-48.9135,Olímpia,SP,BRASIL,****,2011-03-23 12:30:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201012036622150,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-20.6317,-49.0683,Olímpia,SP,BRASIL,****,2010-12-03 12:00:00,Finalizada,ENCERRADA NO RAI,NÃO,0,1,NÃO,2018-08-28
201212225781361,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-18.9731,-49.4622,Ituiutaba,MG,BRASIL,****,2012-12-22 21:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201109172072535,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-20.7475,-47.8894,Orlândia,SP,BRASIL,SDOR,2011-09-17 15:45:00,Finalizada,A-615/CENIPA/2014,SIM,0,1,SIM,2018-08-28
201109029328246,Acidente,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-20.7472,-47.8897,Orlândia,SP,BRASIL,SDOR,2011-09-02 20:35:00,Finalizada,A-506/CENIPA/2017,SIM,0,1,NÃO,2018-08-28
200903024850669,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-20.7992,-47.9481,Orlândia,SP,BRASIL,****,2009-03-02 15:15:00,Finalizada,A-074/CENIPA/2010,SIM,2,1,NÃO,2018-08-28
201107256947655,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-23.5083,-46.7972,Osasco,SP,BRASIL,****,2011-07-25 17:25:00,Finalizada,A-523/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201107118288759,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-23.5083,-46.7972,Osasco,SP,BRASIL,****,2011-07-11 13:35:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201406174522479,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-19.9533,-50.4211,Ouroeste,SP,BRASIL,****,2014-06-17 18:00:00,Finalizada,A-110/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201105281353803,Acidente,Indeterminado,Indeterminado,UNK,-21.4912,-51.6993,Ouro Verde,SP,BRASIL,****,2011-05-28 19:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201508243939758,Acidente,Pane Seca,Combustível,FUEL,-21.5567,-51.2369,Pacaembu,SP,BRASIL,****,2015-08-24 15:00:00,Finalizada,A-116/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201506145682034,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-21.5611,-51.2325,Pacaembu,SP,BRASIL,****,2015-06-14 18:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201202067485126,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-20.3564,-49.4186,Palestina,SP,BRASIL,****,2012-02-06 20:30:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201304208923917,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-15.3429,-43.6703,Jaíba,MG,BRASIL,****,2013-04-20 12:00:00,Finalizada,A-073/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201105109279666,Acidente,Pane Seca,Combustível,FUEL,-15.4386,-43.6808,Jaíba,MG,BRASIL,****,2011-05-10 20:30:00,Finalizada,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201106023303813,Acidente,Pane Seca,Combustível,FUEL,-15.7839,-43.3308,Janaúba,MG,BRASIL,****,2011-06-02 10:00:00,Finalizada,A-537/CENIPA/2017,SIM,1,1,NÃO,2018-08-28
201608121234167,Incidente Grave,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-15.4747,-44.3864,Januária,MG,BRASIL,SNJN,2016-08-11 19:00:00,Ativa,IG-109/CENIPA/2016,NÃO,0,1,NÃO,2018-08-28
201410099662668,Acidente,Pane Seca,Combustível,FUEL,-22.5267,-50.7467,Paraguaçu Paulista,SP,BRASIL,****,2014-10-09 11:40:00,Finalizada,A-169/CENIPA/2014,SIM,1,1,NÃO,2018-08-28
201803051303032,Incidente Grave,Operação A Baixa Altitude,Operação A Baixa Altitude,LALT,-22.4864,-50.7139,Paraguaçu Paulista,SP,BRASIL,****,2018-02-14 15:45:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201403049965544,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-19.8056,-43.1746,João Monlevade,MG,BRASIL,****,2014-03-04 19:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201604201712314,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-18.2206,-45.9911,João Pinheiro,MG,BRASIL,SNYS,2016-04-11 18:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201307135857231,Acidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-22.7599,-47.1544,Paulínia,SP,BRASIL,****,2013-07-13 17:36:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201410109956589,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-19.8558,-44.3525,Juatuba,MG,BRASIL,****,2014-10-10 18:00:00,Finalizada,A-170/CENIPA/2014,SIM,1,1,NÃO,2018-08-28
201410178406775,Acidente,Outros,Outros,OTHR,-20.0081,-44.3333,Juatuba,MG,BRASIL,****,2014-10-17 20:30:00,Finalizada,A-173/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201002223609582,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,****,2010-02-22 13:47:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201207286338230,Acidente,Voo Controlado Contra O Terreno,Voo Controlado Contra O Terreno,CFIT,-21.8,-43.3869,Juiz De Fora,MG,BRASIL,****,2012-07-28 10:45:00,Finalizada,A-004/CENIPA/2014,SIM,1,1,NÃO,2018-08-28
201607081723351,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.7961,-43.3864,Juiz De Fora,MG,BRASIL,SBJF,2016-07-04 17:32:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201304307217662,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,SBJF,2013-04-30 14:15:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200910203219558,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.7931,-43.3856,Juiz De Fora,MG,BRASIL,SBJF,2009-10-20 18:00:00,Finalizada,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201805221725053,Incidente Grave,Excursão De Pista,Excursão De Pista,RE,-21.7989,-43.3869,Juiz De Fora,MG,BRASIL,SBJF,2018-05-20 19:40:00,Ativa,IG-092/CENIPA/2018,NÃO,0,1,SIM,2018-08-28
201212129926145,Incidente Grave,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-21.7922,-43.3861,Juiz De Fora,MG,BRASIL,SBJF,2012-12-12 17:50:00,Finalizada,IG-157/CENIPA/2013,SIM,0,1,SIM,2018-08-28
200905198575020,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,****,2009-05-19 17:05:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201801221044569,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.6889,-43.3444,Juiz De Fora,MG,BRASIL,SBJF,2018-01-18 13:30:00,Ativa,A-011/CENIPA/2018,NÃO,0,1,SIM,2018-08-28
201711031939492,Incidente Grave,Pouso Longo,Excursão De Pista,RE,-21.7931,-43.3856,Juiz De Fora,MG,BRASIL,SBJF,2017-10-31 20:43:00,Ativa,IG-136/CENIPA/2017,NÃO,0,1,SIM,2018-08-28
200807054664190,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,SBJF,2008-07-05 13:16:00,Finalizada,***,NÃO,0,1,SIM,2018-08-28
200907011127334,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,SBJF,2009-07-01 14:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200904214523332,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,SBJF,2009-04-21 15:57:00,Ativa,A-535/CENIPA/2017,NÃO,0,1,NÃO,2018-08-28
200805048021989,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,SBJF,2008-05-04 20:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200901035320123,Incidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,SBJF,2009-01-03 19:30:00,Finalizada,***,NÃO,0,1,SIM,2018-08-28
201008152345618,Incidente,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,****,2010-08-15 15:35:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201008109514252,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,****,2010-08-10 20:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200910123334798,Incidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,****,2009-10-12 20:38:00,Finalizada,***,NÃO,0,1,SIM,2018-08-28
201005142767733,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,****,2010-05-14 23:57:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200906024426178,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.7609,-43.3488,Juiz De Fora,MG,BRASIL,****,2009-06-02 20:10:00,Ativa,IG-537/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201307273853647,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.7931,-43.3856,Juiz De Fora,MG,BRASIL,SBJF,2013-07-27 13:20:00,Finalizada,A-138/CENIPA/2013,SIM,0,1,SIM,2018-08-28
201003301055955,Incidente,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-21.4184,-50.073,Penápolis,SP,BRASIL,****,2010-03-30 20:45:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201306256747150,Incidente Grave,Com Trem De Pouso,Problema Sistema,SCF-NP,-21.4103,-50.0319,Penápolis,SP,BRASIL,SDPN,2013-06-25 12:30:00,Finalizada,IG-118/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201303316793629,Acidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-20.6367,-51.1067,Pereira Barreto,SP,BRASIL,SNXI,2013-03-31 23:43:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201401034997551,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-18.7692,-46.2961,Lagoa Formosa,MG,BRASIL,****,2014-01-03 21:00:00,Ativa,A-001/CENIPA/2014,NÃO,0,1,NÃO,2018-08-28
201202172768830,Incidente,Pouso Em Local Não Previsto,Outros,OTHR,-24.3195,-46.9973,Peruíbe,SP,BRASIL,****,2012-02-17 14:45:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201012118380616,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.5954,-50.5994,Piacatu,SP,BRASIL,****,2010-12-11 03:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201504228349086,Acidente,Indeterminado,Indeterminado,UNK,-21.2033,-48.8481,Pindorama,SP,BRASIL,****,2015-04-22 12:45:00,Finalizada,A-062/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201311042233762,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-21.2622,-44.9769,Lavras,MG,BRASIL,****,2013-11-04 13:30:00,Finalizada,A-199/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
200911228309960,Acidente,Pane Seca,Combustível,FUEL,-22.7808,-46.5906,Pinhalzinho,SP,BRASIL,****,2009-11-22 19:20:00,Finalizada,A-574/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201110251699772,Incidente Grave,Perda De Componente Em Voo,Problema Sistema,SCF-NP,-22.2608,-45.1889,Piquete,SP,BRASIL,****,2011-10-25 21:35:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201805031141225,Incidente,Com Para-Brisas / Janela / Porta,Problema Sistema,SCF-NP,-21.7322,-43.8944,Lima Duarte,MG,BRASIL,SJXM,2018-02-20 14:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201804241834483,Incidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-19.2114,-50.7158,Limeira Do Oeste,MG,BRASIL,****,2018-03-22 13:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201506178088622,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.7106,-47.6194,Piracicaba,SP,BRASIL,SDPW,2015-06-17 19:30:00,Finalizada,A-090/CENIPA/2015,SIM,2,1,SIM,2018-08-28
200811262074820,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.7237,-47.6468,Piracicaba,SP,BRASIL,SDPW,2008-11-26 13:45:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
200904281664621,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-22.7237,-47.6468,Piracicaba,SP,BRASIL,SDPW,2009-04-28 22:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201110115651632,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.7237,-47.6468,Piracicaba,SP,BRASIL,SDPW,2011-10-11 18:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201401263709078,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.7237,-47.6468,Piracicaba,SP,BRASIL,SDPW,2014-01-26 14:04:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201202065309736,Incidente,Com Rotor,Problema Motor,SCF-PP,-22.7237,-47.6468,Piracicaba,SP,BRASIL,SDPW,2012-02-06 20:45:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201603301711536,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-22.7089,-47.6194,Piracicaba,SP,BRASIL,SDPW,2016-03-27 16:35:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201110235523452,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-22.7237,-47.6468,Piracicaba,SP,BRASIL,SDPW,2011-10-23 12:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201111266952429,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.5897,-47.6264,Piracicaba,SP,BRASIL,****,2011-11-26 12:00:00,Finalizada,A-505/CENIPA/2017,SIM,0,1,NÃO,2018-08-28
201106142171203,Acidente,Indeterminado,Indeterminado,UNK,-22.7237,-47.6468,Piracicaba,SP,BRASIL,****,2011-06-14 20:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201712041350463,Acidente,Pouso Brusco,Contato Anormal Com A Pista,ARC,-22.7106,-47.6194,Piracicaba,SP,BRASIL,SDPW,2017-12-03 15:00:00,Ativa,A-159/CENIPA/2017,NÃO,0,1,NÃO,2018-08-28
201301189087028,Acidente,Pouso Em Local Não Previsto,Outros,OTHR,-22.7372,-47.6125,Piracicaba,SP,BRASIL,SDPW,2013-01-18 17:45:00,Ativa,A-008/CENIPA/2013,NÃO,0,1,NÃO,2018-08-28
201608011318453,Acidente,Pouso Brusco,Contato Anormal Com A Pista,ARC,-22.7106,-47.6194,Piracicaba,SP,BRASIL,SDPW,2016-07-31 14:15:00,Finalizada,A-106/CENIPA/2016,SIM,1,1,NÃO,2018-08-28
201009105592584,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.7106,-47.6194,Piracicaba,SP,BRASIL,SDPW,2010-09-10 11:10:00,Finalizada,IG-612/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201606301659061,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.7106,-47.6194,Piracicaba,SP,BRASIL,SDPW,2016-06-25 13:59:00,Ativa,IG-160/CENIPA/2016,NÃO,0,1,NÃO,2018-08-28
201207287246109,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.7237,-47.6468,Piracicaba,SP,BRASIL,SDPW,2012-07-28 16:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200908166915988,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.7237,-47.6468,Piracicaba,SP,BRASIL,SDPW,2009-08-16 12:45:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200911181237691,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.7106,-47.6194,Piracicaba,SP,BRASIL,SDPW,2009-11-18 19:00:00,Finalizada,A-048/CENIPA/2011,SIM,9,1,NÃO,2018-08-28
201408279249827,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-22.0142,-49.5253,Pirajuí,SP,BRASIL,****,2014-08-27 09:50:00,Finalizada,A-146/CENIPA/2014,SIM,2,1,NÃO,2018-08-28
201004155173399,Incidente Grave,Fogo No Solo,Fogo/Fumaça (Sem Impacto),F-NI,-21.994,-47.4252,Pirassununga,SP,BRASIL,SDPY,2010-04-15 20:15:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201307063343208,Incidente,Outros,Outros,OTHR,-21.994,-47.4252,Pirassununga,SP,BRASIL,SDPY,2013-07-06 19:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201302168709490,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-21.994,-47.4252,Pirassununga,SP,BRASIL,****,2013-02-16 09:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200905252360628,Acidente,Causado Por Fenômeno Meteorológico Em Voo,Outros,OTHR,-22.2581,-47.4764,Pirassununga,SP,BRASIL,****,2009-05-25 22:14:00,Finalizada,A-064/CENIPA/2013,SIM,2,1,NÃO,2018-08-28
200911072966363,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.0264,-47.4194,Pirassununga,SP,BRASIL,SDPY,2009-11-07 20:15:00,Finalizada,IG-571/CENIPA/2014,SIM,2,1,NÃO,2018-08-28
201110079463388,Acidente,Pouso Longo,Excursão De Pista,RE,-20.2597,-42.1839,Manhuaçu,MG,BRASIL,****,2011-10-07 20:38:00,Finalizada, A - 515/CENIPA/2015,SIM,0,1,SIM,2018-08-28
201807261416534,Incidente,Pouso Em Local Não Previsto,Outros,OTHR,-23.3614,-47.5686,Porto Feliz,SP,BRASIL,SJBM,2018-07-23 17:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201302065944535,Acidente,Indeterminado,Indeterminado,UNK,-23.2144,-47.5246,Porto Feliz,SP,BRASIL,****,2013-02-06 22:00:00,Ativa,A-028/CENIPA/2013,NÃO,0,1,NÃO,2018-08-28
201403269065228,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-21.0451,-49.3782,Potirendaba,SP,BRASIL,****,2014-03-26 21:20:00,Finalizada,A-063/CENIPA/2014,SIM,1,1,NÃO,2018-08-28
201303029001085,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-21.358,-48.0656,Pradópolis,SP,BRASIL,****,2013-03-02 13:30:00,Ativa,A-043/CENIPA/2013,NÃO,0,1,NÃO,2018-08-28
200912231339375,Acidente,Com Comandos De Voo,Problema Sistema,SCF-NP,-24.0275,-46.4586,Praia Grande,SP,BRASIL,****,2009-12-23 15:20:00,Finalizada,A-015/CENIPA/2012,SIM,2,1,NÃO,2018-08-28
201306072780079,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-22.009,-51.5576,Presidente Bernardes,SP,BRASIL,****,2013-06-07 10:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201301127878080,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-22.1227,-51.3868,Presidente Prudente,SP,BRASIL,SBDN,2013-01-12 13:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201304271044883,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-22.1227,-51.3868,Presidente Prudente,SP,BRASIL,SBDN,2013-04-27 13:23:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200904085622213,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-22.1227,-51.3868,Presidente Prudente,SP,BRASIL,SBDN,2009-04-08 21:18:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201304255617915,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-22.1227,-51.3868,Presidente Prudente,SP,BRASIL,SBDN,2013-04-25 20:01:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201312184837931,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-22.1227,-51.3868,Presidente Prudente,SP,BRASIL,SBDN,2013-12-18 11:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201209088457178,Incidente,Outros,Outros,OTHR,-22.1227,-51.3868,Presidente Prudente,SP,BRASIL,SBDN,2012-09-08 15:50:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201708291503087,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-22.1783,-51.4189,Presidente Prudente,SP,BRASIL,SBDN,2017-06-07 17:38:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201306015967763,Acidente,Com Hélice,Problema Motor,SCF-PP,-21.8759,-51.8403,Presidente Venceslau,SP,BRASIL,****,2013-06-01 17:35:00,Finalizada,A-106/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201310148241630,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-21.3644,-49.7594,Promissão,SP,BRASIL,****,2013-10-14 20:10:00,Finalizada,A-186/CENIPA/2013,SIM,1,1,NÃO,2018-08-28
201802281844154,Acidente,Operação A Baixa Altitude,Operação A Baixa Altitude,LALT,-21.5808,-49.9361,Promissão,SP,BRASIL,****,2018-02-07 12:10:00,Ativa,A-021/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201803051843352,Acidente,Pouso Longo,Excursão De Pista,RE,-23.3147,-48.03,Quadra,SP,BRASIL,****,2018-02-25 14:30:00,Ativa,A-034/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
200907193657556,Incidente Grave,Perda De Componente Em Voo,Problema Sistema,SCF-NP,-17.2155,-42.5968,Minas Novas,MG,BRASIL,****,2009-07-19 14:40:00,Ativa,IG-536/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
200906083087958,Incidente,Perda De Componente Em Voo,Problema Sistema,SCF-NP,-21.7991,-50.2409,Queiroz,SP,BRASIL,****,2009-06-08 17:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200901218984702,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-18.9211,-47.3419,Monte Carmelo,MG,BRASIL,****,2009-01-21 14:30:00,Ativa,A-544/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201709021831528,Incidente Grave,Pane Seca,Combustível,FUEL,-16.7025,-43.8106,Montes Claros,MG,BRASIL,****,2017-08-31 20:15:00,Ativa,IG-109/CENIPA/2017,NÃO,0,1,NÃO,2018-08-28
201305299042456,Incidente,Pouso Brusco,Contato Anormal Com A Pista,ARC,-16.7227,-43.8654,Montes Claros,MG,BRASIL,SBMK,2013-05-29 14:25:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201712181113568,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-16.7061,-43.8219,Montes Claros,MG,BRASIL,SBMK,2017-11-06 19:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201712181125537,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-16.7061,-43.8219,Montes Claros,MG,BRASIL,SBMK,2017-11-11 16:48:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201003174937507,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-16.7227,-43.8654,Montes Claros,MG,BRASIL,SBMK,2010-03-17 01:34:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201107235955937,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-16.7227,-43.8654,Montes Claros,MG,BRASIL,****,2011-07-23 13:33:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201807052156356,Incidente Grave,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-16.7061,-43.8219,Montes Claros,MG,BRASIL,SBMK,2018-07-05 19:06:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201211093910232,Incidente,Causado Por Fenômeno Meteorológico Em Voo,Outros,OTHR,-16.7227,-43.8654,Montes Claros,MG,BRASIL,****,2012-11-09 13:15:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201803161337187,Acidente,Pane Seca,Combustível,FUEL,-16.7861,-43.8817,Montes Claros,MG,BRASIL,****,2018-03-14 15:30:00,Ativa,A-046/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201301081349066,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-16.7227,-43.8654,Montes Claros,MG,BRASIL,****,2013-01-08 00:50:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201101012554670,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-21.1848,-47.8055,Ribeirão Preto,SP,BRASIL,SBRP,2011-01-01 19:35:00,Ativa,A DEFINIR,NÃO,10,1,SIM,2018-08-28
201205187887909,Incidente,Fogo Em Voo,Fogo/Fumaça (Sem Impacto),F-NI,-21.1848,-47.8055,Ribeirão Preto,SP,BRASIL,****,2012-05-18 17:56:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201403095483047,Incidente,Outros,Outros,OTHR,-21.1848,-47.8055,Ribeirão Preto,SP,BRASIL,****,2014-03-09 14:21:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201104182247669,Incidente,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-21.1848,-47.8055,Ribeirão Preto,SP,BRASIL,****,2011-04-18 17:01:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
